id,category,priority,producer,release_blocker,owner_decision,title,fix_state,verified_state,evidence_file_field,n_headings,file,line,files_all
M7-A-135,A_SCI_DEF,P1,M7,Y,,peaker 在非极大值分支固定 x+=5 跳步可漏检；§3 与 §6 对跳步时机描述互斥（L20-009）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,93,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md
M7-A-136,A_SCI_DEF,P1,M7,Y,,PERCENTILE 方法既无分位数也不含噪声尺度，拒绝强度随背景绝对电平线性变化；「全接受」兜底是其症状（L20-015）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,99,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md
M7-A-137,A_SCI_DEF,P1,M7,Y,A-08,「CAR 无投影奇点」为假（极点整行塌缩未排除）；§15.3 中 θ 在两族投影间承担两个互斥几何量（L20-023）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,105,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md
M7-A-138,A_SCI_DEF,P1,M7,Y,,HEALPIX_MAPPING 仅 35 行却承担 ALG-HEALPIX-* 全域：无公式、无单位/坐标系、无无效值语义（L20-021）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,111,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md
M7-A-139,A_SCI_DEF,P1,M7,Y,,Phase3 重采样按全图平面 + 逐 HDU 全帧临时缓冲分配（L20-022）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md,117,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md
M7-A-141,A_SCI_DEF,P1,M7,Y,,候选缓冲三系数（1.25 / 3.0 / 1.15）的关系未论证，「零漏选」以「极区实测最坏 1.044」代替推导（L20-006）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md,1,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md,102,问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md
M9-A-1,A_SCI_DEF,P1,M9,Y,,「60″ 双路径切换阈值无数学依据」的缺陷已被本仓注释自证并在面积路径修复，但同一无依据阈值仍以 use_adaptive 判据存活于引擎——修复未固化（判据未收口、偏差未登记）,OPEN,STILL,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md,1,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md,5,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md
M9-A-2,A_SCI_DEF,P1,M9,Y,,"k_corr 标定表的像素尺度轴（300–600″）与生产源尺度（在册用例最大 3.22″）脱节约两个数量级：std::clamp 使""按帧尺度选择""恒饱和、静默且不可见",OPEN,,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md,1,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md,23,问题扫描/findings/A_SCI_DEF/p1/M9_L24_L26.md
V1-N-12,A_SCI_DEF,P1,V1-N12,Y,,新 SNR 模型残留五处量化偏差（V1 独立复算）,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V1-N12.md,1,问题扫描/findings/A_SCI_DEF/p1/V1-N12.md,3,问题扫描/findings/A_SCI_DEF/p1/V1-N12.md
V12-N-01,A_SCI_DEF,P1,V12,Y,C-09,（P1·**总述根因条**）科学常数**无承载层**：`include/` 下无任何 constants 头，权威点数 = 0,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12.md,1,问题扫描/findings/A_SCI_DEF/p1/V12.md,3,问题扫描/findings/A_SCI_DEF/p1/V12.md
V12-N-03,A_SCI_DEF,P1,V12,Y,,（P1·科学口径为假且落在交付量上）`NOISE_MODEL.md:135` 声明「0.6745 与 1.482602218505602 同源」——**倒数式是三套中偏差最大的，大 10.2 倍**,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12.md,1,问题扫描/findings/A_SCI_DEF/p1/V12.md,10,问题扫描/findings/A_SCI_DEF/p1/V12.md
V12-N-05,A_SCI_DEF,P1,V12,Y,,"（P1·公式双头 + **死码占合同位**）曝光→初始极限星等公式两份字面实现，""权威函数""零调用者，两路径对同一输入差 **4.000 mag**",OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12.md,1,问题扫描/findings/A_SCI_DEF/p1/V12.md,16,问题扫描/findings/A_SCI_DEF/p1/V12.md
V12-N-06,A_SCI_DEF,P1,V12,Y,C-09,（P1·依据虚构）6 处注释把「α=1.3→0.2885」的偏差登记指向**不存在的路径** ⇒ 「已登记故不动冻结文档」的理由不成立,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12.md,1,问题扫描/findings/A_SCI_DEF/p1/V12.md,22,问题扫描/findings/A_SCI_DEF/p1/V12.md
V12-N-08,A_SCI_DEF,P1,V12-b,Y,C-09,（P1·**门禁判定**）§10.5 冻结门有**两套实现、判据集合不同、10 秒边界开闭相反**；`90.0` 与 `0.70` **不在冻结文本内**,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p1/V12-b.md,3,问题扫描/findings/A_SCI_DEF/p1/V12-b.md
V12-N-11,A_SCI_DEF,P1,V12-b,Y,,（P1）`200000` 一具名（`.c` 私有）+ **三处独立复制**；缓存预算乘积在两个 TU 各算一遍,OPEN,,问题扫描/findings/A_SCI_DEF/p1/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p1/V12-b.md,13,问题扫描/findings/A_SCI_DEF/p1/V12-b.md
W2-N-01,A_SCI_DEF,P1,W2,Y,,（P1）孔径通量**误差式与同域冻结 CCD 方程三方互斥** ⇒ σ_F 结构性低 12.86%、SNR 恒虚高,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,3,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-02,A_SCI_DEF,P1,W2,Y,,（P1）e⁻↔ADU 换算因子在读取边界被**实例化为 1.0 且无判别位** ⇒ 合同层「不可得」被实现成产品层「已知=1」,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,8,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-03,A_SCI_DEF,P1,W2,Y,C-09,（P1）`DATA-P1-FLUX` 端口**声明 ELECTRON 而载荷为 ADU**，而单位门因**两端同标恒不红（自我印证）**,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,14,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-04,A_SCI_DEF,P1,W2,Y,,（P1）`PHOTAPPL=1` **无条件硬编码** ⇒ 退化（恒等拷贝未定标）帧被声明为已应用测光，违冻结合同明文「禁硬编码」,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,19,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-05,A_SCI_DEF,P1,W2,Y,C-09,（P1）`photscal` **只乘像素、不乘 variance/ivar**；唯一 α² 实现**生产零调用** ⇒ 跨帧 ivar 求和失同单位前提,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,25,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-06,A_SCI_DEF,P1,W2,Y,,（P1）方差面 NaN 像素「**半累加**」：面积进分母、方差不进分子 ⇒ 交付方差系统性偏低,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2.md,1,问题扫描/findings/A_SCI_DEF/p1/W2.md,30,问题扫描/findings/A_SCI_DEF/p1/W2.md
W2-N-07,A_SCI_DEF,P1,W2-b,Y,C-09,（P1）HiPS 层级父元方差归约**丢弃协方差交叉项**（方差被当作可加）⇒ 父元方差低估 2×/4×,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,1,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,3,问题扫描/findings/A_SCI_DEF/p1/W2-b.md
W2-N-08,A_SCI_DEF,P1,W2-b,Y,,（P1）交付的源像素角尺度 provenance 用 `|CD1_1|·3600`——**旋转下不是像素角尺度**，且同一量三处三定义互斥,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,1,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,8,问题扫描/findings/A_SCI_DEF/p1/W2-b.md
W2-N-09,A_SCI_DEF,P1,W2-b,Y,,（P1）**`PCi_j` 读入支路全仓缺位**，注册表仍判 Paper I §3 `CONFORMANT`、偏差「无」⇒ 旋转分量整列被静默丢弃,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,1,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,13,问题扫描/findings/A_SCI_DEF/p1/W2-b.md
W2-N-10,A_SCI_DEF,P1,W2-b,Y,,（P1）星表通量**三套定义并存**：5×5 窗截断和被当「总通量」消费并被 `f_in` 二次惩罚，另有**负残差整流**,OPEN,,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,1,问题扫描/findings/A_SCI_DEF/p1/W2-b.md,18,问题扫描/findings/A_SCI_DEF/p1/W2-b.md
M3-A-007,A_SCI_DEF,P2,M3,N,,「幂等归一」不变量与 I3 测试隐含未声明前提，多数像素被 floor 时存在数学反例,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,1,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,7,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md
M3-A-008,A_SCI_DEF,P2,M3,N,A-12,SCI-NOISE 的 MAD→σ 精度断言算术为假，同一常数三套字面值且无单一权威定义点,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,1,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,31,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md
M3-A-009,A_SCI_DEF,P2,M3,N,,SCI-CAL §8/§9a 用「FP32 饱和语义」描述浮点溢出，术语与 IEEE-754 行为相反且实现实为 inf/NaN 直传,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,1,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md,59,问题扫描/findings/A_SCI_DEF/p2/M3_L05_L07.md
M4-A-06,A_SCI_DEF,P2,M4,N,,SCI §4 profile 合法集与同文档 §5 及实现三方互斥；「非法⇒INVALID_CONFIGURATION」通道失实,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M4_L08_L09.md,1,问题扫描/findings/A_SCI_DEF/p2/M4_L08_L09.md,4,问题扫描/findings/A_SCI_DEF/p2/M4_L08_L09.md
M6a-A-001,A_SCI_DEF,P2,M6a,N,,"kMaxOrder=20 的注释出处与算式皆不实（ARCH-P3 §3 无 order 上界；HEALPix 叶数是 12·4ⁿ 而非 2^(2n)），并与 AIO 读取器 [0,29]、ALG 自引、会话静默降为 20 形成四处口径互斥（",OPEN,,问题扫描/findings/A_SCI_DEF/p2/M6a_L13_L14.md,1,问题扫描/findings/A_SCI_DEF/p2/M6a_L13_L14.md,5,问题扫描/findings/A_SCI_DEF/p2/M6a_L13_L14.md
M7-A-201,A_SCI_DEF,P2,M7,N,,SCI-DRZ §6 用「外接圆半径 1.25」去「覆盖」一条全对角 1.532，比较对象不同阶，句子按字面为假（L19-004 **改判**：原 P1 的核心结论被本代理几何重算驳倒，仅存表述缺陷）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,7,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-202,A_SCI_DEF,P2,M7,N,,SCI-DRZ 9003 例「全枚举」与所列因子奇偶/整除互斥（L19-005）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,24,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-203,A_SCI_DEF,P2,M7,N,,"SCI-NOISE 的全局兜底式 `max(vmed_or_sig², floor)` 量纲两读（ADU² vs ADU⁴）（L19-007）",OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,31,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-204,A_SCI_DEF,P2,M7,N,,SCI-PHOT 的 S=0 分支「跳过 IRLS 取 median(r)」与同页 `scale=10^(−location)` 结果非 1，与 §10 声明冲突（L19-011，自 P1 档迁入）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,37,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-205,A_SCI_DEF,P2,M7,N,,SCI-UPM 对 k_corr 值域自相矛盾：§4 接受 0<k<1、§6 要求 k≥1，k<1 使 N_eff>N_retained（L19-015，自 P1 档迁入）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,43,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-206,A_SCI_DEF,P2,M7,N,,SCI-PSF 的通量/宽度链在 §2 与 §3 之间 px 因子不闭合（flux 三标签已由 M7-A-119 定档，本条只登记 §11 门侧的 px² 抵消）（L19-017）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,49,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-207,A_SCI_DEF,P2,M7,N,,SCI-CAL 母版生成对全 NaN 像素取 median 是空集运算，行为未定义且 §8 缺行（L19-021）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,55,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-208,A_SCI_DEF,P2,M7,N,,SCI-WCS §5a 实测证据表两行隐含像元尺度互斥（1.63e-4 vs 1.375e-4 deg/px，差 18.5%）且全表未标 plate scale（L19-022）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,61,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-209,A_SCI_DEF,P2,M7,N,,SCI-P3 的 `order_needed` 用 `s_out_rad`，§2 声明 s_out 单位 deg/px，deg→rad 换算全文零次（L19-024）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,67,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-210,A_SCI_DEF,P2,M7,N,,SCI-ACR 的 weight_mode 数值枚举与名称集合两表不闭合，护栏覆盖域不可判定（L19-027）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,73,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-211,A_SCI_DEF,P2,M7,N,,NOISE_MODEL 自证 MAD 双截断常数「差 <1e-12」失实，实差 5.602e-12（L21-013）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,79,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-212,A_SCI_DEF,P2,M7,N,,COSMETIC 三处次级正确性错误：中值对重复计数「天然免疫」为假、label 0 的 size 说明逻辑反、out_hot/out_cold 通道未声明（L20-028）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,86,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-213,A_SCI_DEF,P2,M7,N,,误差预算以「≪」串接不同类量，被优化项小于同篇声明的主项；切平面分支等价性无可证伪判据（L20-029）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,92,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M7-A-214,A_SCI_DEF,P2,M7,N,,SCI-INT 常量场「位精确」门（max_abs==0）在 IEEE-754 下对一般常数 C 不可满足，且同节并存 rtol 1e-12 双口径（L19-030；家族成员）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,1,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md,98,问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md
M8-A-001,A_SCI_DEF,P2,M8,N,,provider oracle 判定器把 2e-4 相对容差与截断到 1.4826 的 MAD 常数写成默认口径，与被判定文档（rtol=1e-6/atol=1e-7、1.482602218505602）不一致，且自带一条永不进入的失败分支,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M8_L22_L23.md,1,问题扫描/findings/A_SCI_DEF/p2/M8_L22_L23.md,5,问题扫描/findings/A_SCI_DEF/p2/M8_L22_L23.md
M9-A-3,A_SCI_DEF,P2,M9,N,,query_disc / queryDisc 三名二制：同名查询函数半径参数 arcsec 与 deg 并存，公共版与浏览器版签名几乎相同而语义差 3600×,OPEN,,问题扫描/findings/A_SCI_DEF/p2/M9_L24_L26.md,1,问题扫描/findings/A_SCI_DEF/p2/M9_L24_L26.md,5,问题扫描/findings/A_SCI_DEF/p2/M9_L24_L26.md
V12-N-02,A_SCI_DEF,P2,V12,N,C-09,（P2·**反向钉死的机器门**）`snr_constants` 把**截断串在场**固化为过门必要条件 ⇒ 按 `S-1` 统一精度反而会让门变红,OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12.md,1,问题扫描/findings/A_SCI_DEF/p2/V12.md,3,问题扫描/findings/A_SCI_DEF/p2/V12.md
V12-N-04,A_SCI_DEF,P2,V12,N,,（P2·伪精度）`kTrimMeanToSigma` 的 16 位值**不等于它自称的解析值**：第 7 位起就错（rel −4.13e-07），且文档未声明分母域 ⇒ 常数不可复算,OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12.md,1,问题扫描/findings/A_SCI_DEF/p2/V12.md,9,问题扫描/findings/A_SCI_DEF/p2/V12.md
V12-N-07,A_SCI_DEF,P2,V12-b,N,,（P2）割线迭代 5 个兜底字面量与结构默认值**各写一遍**；`±6.0` 全仓无承载,OPEN,STILL-SUBITEM-EXPIRED,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,3,问题扫描/findings/A_SCI_DEF/p2/V12-b.md
V12-N-09,A_SCI_DEF,P2,V12-b,N,,（P2）同一个「32」**三义**、比较号不同、可覆盖通道只作用于其中一条 ⇒ **边界点两侧结论相反**,OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,8,问题扫描/findings/A_SCI_DEF/p2/V12-b.md
V12-N-10,A_SCI_DEF,P2,V12-b,N,,"（P2）1.2 bbox 裕量：三处文本保证强度互斥 + **赤道分支缺""锥触极""回退守卫**；V12 造出可复算漏星反例",OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,13,问题扫描/findings/A_SCI_DEF/p2/V12-b.md
V12-N-12,A_SCI_DEF,P2,V12-b,N,,"（P2）波长网格 `step`：测试面钉 **1**、真库是 **2** ⇒ 凡经 fixture 验证的 λ 轴只覆盖真库一半波长域，且""把 fixture 改对""会立刻让锁变红",OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,20,问题扫描/findings/A_SCI_DEF/p2/V12-b.md
V12-N-13,A_SCI_DEF,P2,V12-b,N,,"（P3）`n_target` 被夹进 `[50,60]`，注释写""统一为 60""，文档写""20→40→60"" ⇒ 三套口径互斥，两常数无承载",OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-b.md,25,问题扫描/findings/A_SCI_DEF/p2/V12-b.md
V12-N-14,A_SCI_DEF,P2,V12-c,N,,（P2）Moffat-β 先验**三套数值**：`2.5` / `2.5532` / `2.5531628`,OPEN,REJECT-NEVER-EXISTED,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,8,问题扫描/findings/A_SCI_DEF/p2/V12-c.md
V12-N-15,A_SCI_DEF,P2,V12-c,N,,（P2）门常量 `511` 与 `512` **互为字面量、无派生、无 `static_assert`**,OPEN,CANNOT-REPRODUCE,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,12,问题扫描/findings/A_SCI_DEF/p2/V12-c.md
V12-N-16,A_SCI_DEF,P2,V12-c,N,,（P2）`sqrt(10)` 与 `ln10` **各两处独立硬编码**，而 `MAG_PER_LN10` 是正例 ⇒ 证明本仓「派生优于复制」的能力存在却没推广,OPEN,STILL,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,15,问题扫描/findings/A_SCI_DEF/p2/V12-c.md
V12-N-17,A_SCI_DEF,P2,V12-c,N,,（P2）光度学**零点常数四套 + 两处兜底**（`22.5` / `20.6` / `20.48` / `14.0` / `0.0`）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,1,问题扫描/findings/A_SCI_DEF/p2/V12-c.md,18,问题扫描/findings/A_SCI_DEF/p2/V12-c.md
W2-N-11,A_SCI_DEF,P2,W2,N,,（P2）交付帧头**同时写 CD 与由 CD 伪造的 `CDELT1/2` + `CROTA2=0`**（不可逆且不等价）,OPEN,,问题扫描/findings/A_SCI_DEF/p2/W2.md,1,问题扫描/findings/A_SCI_DEF/p2/W2.md,4,问题扫描/findings/A_SCI_DEF/p2/W2.md
W2-N-12,A_SCI_DEF,P2,W2,N,,"（P2）`WcsTan` 交付 RA 值域 **[−180,180)** 与合同 **[0,360)** 互斥，而交叉门用同一 wrap ⇒ 恒不可见",OPEN,,问题扫描/findings/A_SCI_DEF/p2/W2.md,1,问题扫描/findings/A_SCI_DEF/p2/W2.md,9,问题扫描/findings/A_SCI_DEF/p2/W2.md
W2-N-13,A_SCI_DEF,P2,W2,N,,（P2）Phase3 投影退化的「**四角同半球**」守卫对跨极恒真 ⇒ 冻结文本这一判据本身不能表达其意图,OPEN,,问题扫描/findings/A_SCI_DEF/p2/W2.md,1,问题扫描/findings/A_SCI_DEF/p2/W2.md,13,问题扫描/findings/A_SCI_DEF/p2/W2.md
W2-N-15,A_SCI_DEF,P2,W2,N,,（P2）「独立参考实现」测试**硬写本仓明令禁止的魔数 210960**，且私有上限与生产不同制,OPEN,,问题扫描/findings/A_SCI_DEF/p2/W2.md,1,问题扫描/findings/A_SCI_DEF/p2/W2.md,18,问题扫描/findings/A_SCI_DEF/p2/W2.md
M1a-B-001,B_STD_MISMATCH,P0,M1a,Y,A-09,"注册表把 41×41/81×81 的 AP/BP 网格拟合登记为""7×7 网格…SCI 层已显式冻结该口径""并评severity低（M1a 加重事实，非叶子原述）",OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md,3,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md
M1a-B-002,B_STD_MISMATCH,P0,M1a,Y,,"Paper II 相关三行注册表判 CONFORMANT/偏差""无""，与 CAR/AIT 实质偏离及""仅 TAN 受控""现状互斥",OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md,19,问题扫描/findings/B_STD_MISMATCH/p0/M1a_L01_L02.md
M2a-B-1,B_STD_MISMATCH,P0,M2a,Y,,星表位置历元：注册表条款面要求 J2016.0，产品面四处声称 J2000，模块零历元处理且无天测列可传播——CONFORMANT 判定与偏差登记双双失真,OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M2a_L04_L10.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M2a_L04_L10.md,6,问题扫描/findings/B_STD_MISMATCH/p0/M2a_L04_L10.md
M2b-B-01,B_STD_MISMATCH,P0,M2b,Y,,HiPS tile 目录名写「商」、文件名写「余数」，与 IVOA §4.1 算式相反,OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,10,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md
M2b-B-02,B_STD_MISMATCH,P0,M2b,Y,,Moc.fits 缺 MOC Table 3 强制键 ORDERING=NUNIQ / COORDSYS=C，注册表仍判 CONFORMANT,OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,36,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md
M2b-B-03,B_STD_MISMATCH,P0,M2b,Y,,hips_pixel_scale 写角秒，标准规定单位为度（相差 3600 倍）,OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,63,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md
M2b-B-04,B_STD_MISMATCH,P0,M2b,Y,,HiPS 域条款锚整体错挂；properties 必需键集用自定 5 键替代标准 9 键；STD-F4 引用不存在的 obs_bandpass,OPEN,,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,1,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md,86,问题扫描/findings/B_STD_MISMATCH/p0/M2b_L03_L15.md
