来源成稿,对象,提及行数,波次
AUD-301-文献复算-旧判批.md,docs/references/SCIENTIFIC_REFERENCES.md,9,W3
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/surveys/f-instr-survey.md,4,W1
AUD-301-文献复算-旧判批.md,docs/science/CALIBRATION.md,3,W1
AUD-301-文献复算-旧判批.md,docs/standards/STANDARDS_REGISTRY.md,3,W3
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/EXP-06-SNR-PHYS.md,3,W1
AUD-301-文献复算-旧判批.md,docs/research/CCD_LINEAR_DEFECT_LITERATURE.md,2,W3
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/EXP-05-ABSOLUTE-SNR.md,2,W1
AUD-301-文献复算-旧判批.md,lib/algorithms/drizzle/healpix_drizzle/spherical_overlap.cpp,2,W1
AUD-301-文献复算-旧判批.md,实验/additive-sky-seamless/results/evidence_code.json,2,W1
AUD-301-文献复算-旧判批.md,artifacts/evidence/v6/qa-design/data/gates_analytic.json,2,W3
AUD-301-文献复算-旧判批.md,实验/additive-sky-seamless/results/evidence_lit.json,2,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/CALIBRATION_ALGORITHMS.md,1,W1
AUD-301-文献复算-旧判批.md,docs/standards/checks/check_standards_registry.py,1,W3
AUD-301-文献复算-旧判批.md,docs/science/PSF.md,1,W1
AUD-301-文献复算-旧判批.md,docs/science/PHASE3_HIPS_TO_FITS.md,1,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/PHOTOMETRIC_FIT.md,1,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/PLATESOLVE.md,1,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/STAR_PSF_ALGORITHMS.md,1,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/REJECTION_ALGORITHMS.md,1,W1
AUD-301-文献复算-旧判批.md,docs/algorithms/HEALPIX_MAPPING.md,1,W1
AUD-301-文献复算-旧判批.md,docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md,1,W3
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/EXP-03-REGIONAL-SIGMA.md,1,W1
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/EXP-02-STRUCTURE-CONTAMINATION.md,1,W1
AUD-301-文献复算-旧判批.md,实验/absolute-snr/docs/EXP-04-RECONSTRUCTION.md,1,W1
AUD-301-文献复算-旧判批.md,实验/additive-sky-seamless/results/REVIEW.md,1,W1
AUD-301-文献复算-旧判批.md,artifacts/evidence/v6/review-audit/01_覆盖关系总表.md,1,W3
AUD-301-文献复算-旧判批.md,artifacts/evidence/governance-01/research/R-3_PSF质心科学门与容差.md,1,W3
AUD-301-文献复算-旧判批.md,实验/absolute-snr/code/reverse_verify/p7_noise/p7lib.py,1,W1
AUD-301-文献池P1.md,实验/absolute-snr/docs/surveys/f-instr-survey.md,7,W1
AUD-301-文献池P1.md,实验/absolute-snr/docs/EXP-03-REGIONAL-SIGMA.md,6,W1
AUD-301-文献池P1.md,实验/absolute-snr/docs/EXP-04-RECONSTRUCTION.md,6,W1
AUD-301-文献池P1.md,实验/shared/references/REVERSE_VERIFY_BIBLIOGRAPHY.md,5,W1
AUD-301-文献池P1.md,实验/healpix-polar/,4,W1
AUD-301-文献池P1.md,docs/algorithms/PHASE3_RESAMPLE.md,3,W1
AUD-301-文献池P1.md,docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md,3,W3
AUD-301-文献池P1.md,实验/photometric-magnitude/README.md,3,W1
AUD-301-文献池P1.md,docs/science/PHASE3_HIPS_TO_FITS.md,2,W1
AUD-301-文献池P1.md,docs/algorithms/PLATESOLVE.md,2,W1
AUD-301-文献池P1.md,docs/algorithms/GAIA_QUERY.md,2,W1
AUD-301-文献池P1.md,实验/absolute-snr/docs/EXP-02-STRUCTURE-CONTAMINATION.md,2,W1
AUD-301-文献池P1.md,实验/absolute-snr/docs/EXP-06-SNR-PHYS.md,2,W1
AUD-301-文献池P1.md,docs/science/CALIBRATION.md,1,W1
AUD-301-文献池P1.md,docs/algorithms/COSMETIC_ALGORITHMS.md,1,W1
AUD-301-文献池P1.md,docs/science/ASTROMETRY.md,1,W1
AUD-301-文献池P1.md,docs/algorithms/PHASE2_SESSION.md,1,W1
AUD-301-文献池P1.md,实验/photometric-magnitude/RESOLUTION_fsyn_formula.md,1,W1
AUD-301-文献池P1.md,实验/…/EXP-02,1,W1
AUD-401-架构对齐.md,lib/algorithms/upm/,4,W1
AUD-401-架构对齐.md,lib/phase3_session/p3_v6_export.cpp,4,W3
AUD-401-架构对齐.md,lib/infrastructure/cli/,3,W2
AUD-401-架构对齐.md,eng/cmake/install_layout.cmake,3,W3
AUD-401-架构对齐.md,eng/ci/ledgers/registry_ir_parity.json,3,W0
AUD-401-架构对齐.md,lib/algorithms/calibration/src/dark_optimizer.cpp,3,W1
AUD-401-架构对齐.md,lib/algorithms/coverage/CMakeLists.txt,2,W1
AUD-401-架构对齐.md,lib/algorithms/projection/p3_projection.cpp,2,W1
AUD-401-架构对齐.md,lib/phase1_session/p1_session.cpp,2,W3
AUD-401-架构对齐.md,lib/algorithms/noise_snr/cpp/src/snr_estimator.cpp,2,W1
AUD-401-架构对齐.md,eng/cmake/,2,W3
AUD-401-架构对齐.md,"lib/algorithms/coverage/src/{upm,rejection,sampler}.cpp",2,W1
AUD-401-架构对齐.md,"lib/phase{1,2,3}_session",2,W3
AUD-401-架构对齐.md,lib/algorithms/integration/v6/CMakeLists.txt,2,W1
AUD-401-架构对齐.md,lib/infrastructure/acr/,2,W2
AUD-401-架构对齐.md,lib/infrastructure/pipeline/module_loader/secure_loader.c,2,W2
AUD-401-架构对齐.md,lib/infrastructure/benchmark/cpu/baseline/src/baseline_provider.cpp,2,W2
AUD-401-架构对齐.md,lib/infrastructure/aio/healpix_db/archive/legacy/healpix_stack/,2,W2
AUD-401-架构对齐.md,lib/infrastructure/aio/src/aio_pipeline_engine.cpp,2,W2
AUD-401-架构对齐.md,lib/infrastructure/gaia_xpsd_client/example/demo.c,2,W2
AUD-401-架构对齐.md,"lib/infrastructure/aio/third_party/cfitsio/{drvrgsiftp,iter_a,iter_b,iter_c,vmsieee,windumpexts}.c",2,W2
AUD-401-架构对齐.md,lib/algorithms/projection/p3_proj_v6.cpp,2,W1
AUD-401-架构对齐.md,lib/infrastructure/aio/io/hips_core.c,2,W2
AUD-401-架构对齐.md,lib/infrastructure/observability/probes/src/probe.cpp,2,W2
AUD-401-架构对齐.md,lib/algorithms/projection/CMakeLists.txt,2,W1
AUD-401-架构对齐.md,lib/infrastructure/pipeline/orchestrator/cpp/CMakeLists.txt,2,W2
AUD-401-架构对齐.md,lib/algorithms/shared/healpix/healpix_core.cpp,1,W1
AUD-401-架构对齐.md,lib/phase1_session/,1,W3
AUD-401-架构对齐.md,lib/algorithms/coverage/tools/stage2.cpp,1,W1
AUD-401-架构对齐.md,eng/tests/unit/,1,W0
AUD-401-架构对齐.md,"docs/design/PHASE{1,2,3}_DETAILED_DESIGN.md",1,W2
AUD-401-架构对齐.md,"lib/phase{1,2,3}_session/",1,W3
AUD-401-架构对齐.md,lib/include/astrocs/abi/,1,W2
AUD-401-架构对齐.md,lib/infrastructure/aio/include/aio_pipeline.h,1,W2
AUD-401-架构对齐.md,lib/infrastructure/cli/parser.cpp,1,W2
AUD-401-架构对齐.md,lib/algorithms/fits_output/p3_output.cpp,1,W1
AUD-401-架构对齐.md,"lib/algorithms/{projection,resample,fits_output}",1,W1
AUD-401-架构对齐.md,eng/tests/backend/p3_session_probe.cpp,1,W0
AUD-401-架构对齐.md,lib/infrastructure/scheduler/src/block_frame.cpp,1,W2
AUD-401-架构对齐.md,eng/tests/unit/core_block_frame_test.cpp,1,W0
AUD-401-架构对齐.md,lib/include/astrocs/core/module.h,1,W2
AUD-401-架构对齐.md,lib/include/astrocs/core/executor.h,1,W2
AUD-401-架构对齐.md,lib/algorithms/coverage/include/,1,W1
AUD-401-架构对齐.md,eng/tools/check_cli_run_preset.py,1,W0
AUD-401-架构对齐.md,eng/tests/unit/rt009_node_trace_test.cpp,1,W0
AUD-401-架构对齐.md,lib/algorithms/calibration/include/astrocs/calibration/types.h,1,W1
AUD-401-架构对齐.md,eng/ci/check_registry_doc_sync.py,1,W0
AUD-401-架构对齐.md,lib/algorithms/calibration/src/cosmetic_corrector.cpp,1,W1
AUD-401-架构对齐.md,lib/algorithms/shared/crypto/sha256.cpp,1,W1
AUD-401-架构对齐.md,lib/infrastructure/scheduler/src/module.cpp,1,W2
AUD-401-架构对齐.md,"lib/algorithms/coverage/src/{upm,rejection,sampler,coverage,identifiability}.cpp",1,W1
AUD-401-架构对齐.md,lib/algorithms/integration/v6_phase1/CMakeLists.txt,1,W1
AUD-401-架构对齐.md,lib/algorithms/cosmetic/CMakeLists.txt,1,W1
AUD-401-架构对齐.md,lib/infrastructure/pipeline/orchestrator/cpp/tests/CMakeLists.txt,1,W2
AUD-401-架构对齐.md,lib/infrastructure/hips_browser/healpix_browser_qt/CMakeLists.txt,1,W2
AUD-401-架构对齐.md,lib/algorithms/drizzle/healpix_drizzle/healpix_core.cpp,1,W1
AUD-401-架构对齐.md,lib/infrastructure/aio/src/aio_api.cpp,1,W2
AUD-401-架构对齐.md,"lib/infrastructure/aio/src/ahpx/{aio_ahpx_api,aio_ahpx_reader,aio_ahpx_writer}.cpp",1,W2
AUD-401-架构对齐.md,lib/infrastructure/cli/normalize/normalize.h,1,W2
AUD-401-架构对齐.md,lib/infrastructure/cli/CMakeLists.txt,1,W2
AUD-401-架构对齐.md,lib/algorithms/shared/dirent_win.h,1,W1
AUD-401-架构对齐.md,lib/infrastructure/acr/CMakeLists.txt,1,W2
AUD-401-架构对齐.md,lib/algorithms/projection/tests/CMakeLists.txt,1,W1
AUD-401-架构对齐.md,lib/algorithms/projection/eng,1,W1
AUD-401-架构对齐.md,lib/infrastructure/aio/src/ahpx/aio_ahpx_api.cpp,1,W2
AUD-401-架构对齐.md,lib/infrastructure/aio/src/ahpx/aio_ahpx_reader.cpp,1,W2
AUD-401-架构对齐.md,lib/infrastructure/aio/src/ahpx/aio_ahpx_writer.cpp,1,W2
AUD-401-架构对齐.md,lib/infrastructure/cli/{main.cpp,1,W2
AUD-401-架构对齐.md,lib/infrastructure/pipeline/orchestrator/cpp/,1,W2
AUD-401-架构对齐.md,"lib/algorithms/{upm,rejection,sampling}/",1,W1
AUD-401-架构对齐.md,lib/infrastructure/aio/healpix_db/archive/,1,W2
AUD-401-架构对齐.md,lib/algorithms/calibration/cpp/cosmetic_corrector,1,W1
AUD-401-架构对齐.md,"lib/infrastructure/cli/{normalize,mosaic,export}/",1,W2
AUD-401-架构对齐.md,"lib/algorithms/integration/v6{,_phase1}",1,W1
AUD-402-判读-A1.md,reports/PROJECT-GOVERNANCE-01/research/MASK-001_掩膜语义重新推导.md,1,W3
AUD-402-判读-A1.md,lib/infrastructure/cli/CMakeLists.txt,1,W2
AUD-402-判读-A1.md,eng/packaging/config/templates/,1,W1
AUD-402-判读-A1.md,eng/contracts/schemas/phase_config_,1,W0
AUD-402-判读-A1.md,lib/include/astrocs/core/variance_floor.h,1,W2
AUD-402-判读-A1.md,eng/packaging/config/runtime_resources.json,1,W1
AUD-402-判读-A2.md,lib/infrastructure/cli/,1,W2
AUD-402-判读-A2.md,eng/contracts/schemas/jsonl_event_v1.schema.json,1,W0
AUD-402-判读-A2.md,eng/tests/cli/test_memory_growth.py,1,W0
AUD-402-判读-A3.md,lib/infrastructure/cli/,3,W2
AUD-402-判读-A3.md,docs/plugins/algorithms_phase1/08_drizzle.md,2,W1
AUD-402-判读-A3.md,eng/tools/monitoring/run_monitored.py,2,W0
AUD-402-判读-A3.md,docs/plugins/infrastructure/21_observability.md,1,W1
AUD-402-判读-A3.md,docs/architecture/observability/RESOURCE_MONITORING_CONTRACT.md,1,W2
AUD-402-判读-A3.md,lib/infrastructure/cli/resource_recorder.h,1,W2
AUD-402-判读-A3.md,lib/infrastructure/pipeline/orchestrator/cpp/src/json_config.cpp,1,W2
AUD-402-判读-A3.md,eng/tests/cli/test_unified_blocks_templates.py,1,W0
AUD-402-判读-A3.md,eng/tools/quality/resource_monitor.py,1,W0
AUD-402-判读-A3.md,docs/contracts/v6/data/07_provenance.md,1,W1
AUD-402-判读-A3.md,lib/infrastructure/cli/resource_gate.h,1,W2
AUD-402-判读-BD1.md,docs/algorithms/STAR_PSF_ALGORITHMS.md,1,W1
AUD-402-判读-BD1.md,实验/absolute-snr/results/,1,W1
AUD-402-判读-BD1.md,lib/algorithms/noise_snr/tests/p1noise/p1snr_science_test.cpp,1,W1
AUD-402-判读-BD1.md,lib/infrastructure/cli/resource_gate.h,1,W2
AUD-402-判读-BD1.md,lib/algorithms/star_detection/src/sdet_api.cpp,1,W1
AUD-402-判读-BD1.md,lib/infrastructure/hips_browser/healpix_browser_qt/tools/gen_geometry_truth.py,1,W2
AUD-402-判读-BD1.md,lib/eng/docs/config,1,W3
AUD-402-判读-BD1.md,lib/eng/docs/实验,1,W3
AUD-403-注释与README.md,lib/snr_estimator,2,W3
AUD-403-注释与README.md,eng/tools/check_module_readmes.py,2,W0
AUD-403-注释与README.md,lib/infrastructure/scheduler/README.md,2,W2
AUD-403-注释与README.md,docs/development/,1,W3
AUD-403-注释与README.md,docs/DEVELOPER_GUIDE.md,1,W3
AUD-403-注释与README.md,eng/build/toolchain.ps1,1,W3
AUD-403-注释与README.md,docs/VERSIONING.md,1,W3
AUD-403-注释与README.md,docs/TROUBLESHOOTING.md,1,W3
AUD-403-注释与README.md,lib/algorithms/shared/,1,W1
AUD-403-注释与README.md,"lib/phase{1,2,3}_session",1,W3
AUD-403-注释与README.md,lib/third_party/,1,W3
AUD-403-注释与README.md,reports/RELEASE-02/…,1,W3
AUD-403-注释与README.md,eng/tools/quality/v19r4_strip_comments.py,1,W0
AUD-403-注释与README.md,eng/tools/quality/contracts/check_comments.py,1,W0
AUD-403-注释与README.md,docs/[A-Za-z0-9_./-,1,W3
AUD-403-注释与README.md,docs/contracts/…,1,W1
AUD-501-门禁现状审计.md,eng/ci/check_registry_doc_sync.py,5,W0
AUD-501-门禁现状审计.md,eng/ci/polarity_probe.py,4,W0
AUD-501-门禁现状审计.md,eng/ci/select_candidate.py,4,W0
AUD-501-门禁现状审计.md,eng/tools/quality/deep_ci_driver.py,4,W0
AUD-501-门禁现状审计.md,eng/ci/exemptions.json,3,W0
AUD-501-门禁现状审计.md,eng/ci/gate_trust.py,3,W0
AUD-501-门禁现状审计.md,eng/tools/check_p1_symbol_map.py,3,W0
AUD-501-门禁现状审计.md,eng/ci/polarity_evidence.json,2,W0
AUD-501-门禁现状审计.md,eng/ci/check_frozen_gate.py,2,W0
AUD-501-门禁现状审计.md,lib/phase1_session/README.md,2,W3
AUD-501-门禁现状审计.md,eng/tools/check_traceability.py,2,W0
AUD-501-门禁现状审计.md,eng/ci/ci_repair_round.py,2,W0
AUD-501-门禁现状审计.md,eng/ci/check_workflow_governance.py,2,W0
AUD-501-门禁现状审计.md,eng/ci/resource_monitor.py,2,W0
AUD-501-门禁现状审计.md,eng/tools/quality/check_resource_gate_real.py,2,W0
AUD-501-门禁现状审计.md,docs/refactor,2,W3
AUD-501-门禁现状审计.md,eng/tools/check_traceability_matrix.py,1,W0
AUD-501-门禁现状审计.md,eng/ci/check_retired_code.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/run_gc.py,1,W0
AUD-501-门禁现状审计.md,docs/architecture/MODULE_MAP.md,1,W2
AUD-501-门禁现状审计.md,eng/tools/quality/contracts/check_doc_symbols.py,1,W0
AUD-501-门禁现状审计.md,artifacts/evidence/release-05/,1,W3
AUD-501-门禁现状审计.md,eng/ci/l2_frozen_gate.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/check_module_readmes.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/check_release_layout.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/check_comment_hygiene.py,1,W0
AUD-501-门禁现状审计.md,实验/testdata/gaia,1,W1
AUD-501-门禁现状审计.md,eng/tools/quality/contracts/check_science_units.py,1,W0
AUD-501-门禁现状审计.md,eng/ci/declared_inputs.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/contracts/{check_api_contracts.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/monitoring/resource_probe.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/check_abi_boundary.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/contracts/check_build_graph.py,1,W0
AUD-501-门禁现状审计.md,eng/ci/ctest_skip_register.json,1,W0
AUD-501-门禁现状审计.md,eng/ci/validate_workflow_binding.py,1,W0
AUD-501-门禁现状审计.md,eng/ci/workflow_binding.json,1,W0
AUD-501-门禁现状审计.md,eng/ci/ctest_baseline.json,1,W0
AUD-501-门禁现状审计.md,eng/tests/unit/v6_p1_drz/CMakeLists.txt,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/check_ctest_registration.py,1,W0
AUD-501-门禁现状审计.md,eng/ci/reconcile_state.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/check_source_inventory.py,1,W0
AUD-501-门禁现状审计.md,eng/tools/quality/check_p3_rejection_count.py,1,W0
AUD-501-门禁现状审计.md,docs/refactor/P1_SYMBOL_MAP.md,1,W3
D9-工单对账-补.md,eng/tools/docs_machine_consistency.py,8,W0
D9-工单对账-补.md,docs/architecture.md,5,W3
D9-工单对账-补.md,lib/infrastructure/cli/exit_codes.h,4,W2
D9-工单对账-补.md,docs/architecture/PERFORMANCE_MODEL.md,4,W2
D9-工单对账-补.md,docs/modules/hips_p2.md,4,W2
D9-工单对账-补.md,docs/architecture/EXECUTION_MODEL.md,4,W2
D9-工单对账-补.md,docs/architecture/DEPENDENCY_RULES.md,4,W2
D9-工单对账-补.md,artifacts/evidence/v19r7-quality/audit_stats.json,4,W3
D9-工单对账-补.md,docs/architecture/THREAD_BUDGET_ARCH.md,3,W2
D9-工单对账-补.md,docs/architecture/MODULE_MAP.md,3,W2
D9-工单对账-补.md,docs/interfaces/data/DATA-002_PHASE_PRODUCT_EXCHANGE.md,3,W2
D9-工单对账-补.md,docs/architecture/ERROR_MODEL.md,3,W2
D9-工单对账-补.md,lib/infrastructure/pipeline/orchestrator/cpp/Makefile,3,W2
D9-工单对账-补.md,lib/infrastructure/aio/Makefile,3,W2
D9-工单对账-补.md,artifacts/evidence/release-05/G2-9_CI_INCREMENTAL_STATUS.md,2,W3
D9-工单对账-补.md,artifacts/evidence/v19r7-quality/checkpoints/round32_machine_consistency.json,2,W3
D9-工单对账-补.md,artifacts/evidence/v19r7-quality/evidence/QA-V19R7-A1-01/EVIDENCE_INDEX.md,2,W3
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/evidence/rc_summary.json,2,W3
D9-工单对账-补.md,eng/tests/integration/v6_p2/oracle/v6_p2_oracle.py,2,W0
D9-工单对账-补.md,eng/tests/validation/release02/c_delta_composition/,2,W0
D9-工单对账-补.md,lib/algorithms/platesolve/cpp/ipv/REPORT.md,2,W1
D9-工单对账-补.md,eng/tools/quality/isa_sites.json,2,W0
D9-工单对账-补.md,docs/TRACEABILITY.c,2,W3
D9-工单对账-补.md,docs/architecture/production_call_paths_stage2.c,2,W2
D9-工单对账-补.md,lib/algorithms/drizzle/healpix_drizzle/tests/CMakeLists.txt,1,W1
D9-工单对账-补.md,lib/algorithms/coverage/CMakeLists.txt,1,W1
D9-工单对账-补.md,docs/standards/NUMERIC_STANDARD.md,1,W3
D9-工单对账-补.md,lib/algorithms/calibration/src/calibrator.cpp,1,W1
D9-工单对账-补.md,lib/algorithms/shared/healpix/healpix_core.cpp,1,W1
D9-工单对账-补.md,docs/architecture/PRODUCTION_EXECUTION_INVENTORY.csv,1,W2
D9-工单对账-补.md,eng/tools/quality/check_module_map.py,1,W0
D9-工单对账-补.md,eng/tools/quality/v19r3_traceability.py,1,W0
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/,1,W3
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/data/gates_analytic.json,1,W3
D9-工单对账-补.md,lib/algorithms/shared/crypto/sha256.cpp,1,W1
D9-工单对账-补.md,eng/tools/docs_machine_consistency.py（现役,1,W0
D9-工单对账-补.md,artifacts/evidence/v19r7-quality/evidence/QA-V19R7-A1-01/TASK_REPORT.md,1,W3
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/oracle/render_docs.py,1,W3
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/oracle/,1,W3
D9-工单对账-补.md,artifacts/evidence/v6/qa-design/oracle/qa_oracle.py,1,W3
D9-工单对账-补.md,eng/tests/validation/release02/c_delta_composition/map_test2.py,1,W0
D9-工单对账-补.md,lib/healpix_db/archive/healpix_browser_cpp/include/browser_backend.h,1,W3
D9-工单对账-补.md,lib/infrastructure/hips_browser/healpix_browser_qt/core/browser_backend.h,1,W2
D9-工单对账-补.md,lib/infrastructure/hips_browser/healpix_browser_qt/core/healpix_math.cpp,1,W2
D9-工单对账-补.md,lib/algorithms/platesolve/cpp/ipv/build.ps1,1,W1
D9-工单对账-补.md,lib/algorithms/platesolve/IPV_PIPELINE.md,1,W1
D9-工单对账-补.md,docs/TRACEABILITY.csv（67,1,W3
D9-工单对账-补.md,eng/ci/cmake_graph.py,1,W0
D9-工单对账-补.md,lib/infrastructure/pipeline/orchestrator/docs/architecture.md,1,W2
D9-工单对账-补.md,lib/algorithms/coverage/src/acr_kernels.cpp,1,W1
D9-工单对账-补.md,eng/tests/quality/v19r3_traceability.py,1,W0
D9-工单对账-补.md,lib/common/,1,W3
D9-工单对账.md,docs/contracts/API_CONTRACTS.csv,8,W1
D9-工单对账.md,docs/validation/v6/QA_MATRIX.md,5,W3
D9-工单对账.md,artifacts/acceptance/l2_performance/README.md,5,W3
D9-工单对账.md,lib/algorithms/coverage/CMakeLists.txt,4,W1
D9-工单对账.md,eng/tools/HANDOVER.md,4,W0
D9-工单对账.md,lib/algorithms/platesolve/IPV_PIPELINE.md,4,W1
D9-工单对账.md,lib/algorithms/calibration/V6_CALIBRATION_COVARIANCE.md,4,W1
D9-工单对账.md,lib/infrastructure/aio/src/aio_fits.cpp,4,W2
D9-工单对账.md,artifacts/acceptance/l2_performance/,3,W3
D9-工单对账.md,artifacts/acceptance/L3/EVIDENCE.json,3,W3
D9-工单对账.md,artifacts/acceptance/L4/STATUS.json,3,W3
D9-工单对账.md,lib/infrastructure/cli/resource_recorder.h,2,W2
D9-工单对账.md,docs/contracts/DATA_ARTIFACTS.md,2,W1
D9-工单对账.md,artifacts/acceptance/l2_performance/gates/,2,W3
D9-工单对账.md,docs/research/PHOTOMETRY_RESEARCH_PACK.md,2,W3
D9-工单对账.md,实验/additive-sky-seamless/results/evidence_code.json,2,W1
D9-工单对账.md,eng/packaging/config/runtime_resources.json,2,W1
D9-工单对账.md,eng/ci/exemptions.json,2,W0
D9-工单对账.md,lib/infrastructure/hips_browser/healpix_browser_qt/core/gl_renderer.cpp,2,W2
D9-工单对账.md,eng/tests/validation/release02/README.md,2,W0
D9-工单对账.md,artifacts/acceptance/l2_performance/ab2f_ab.json,2,W3
D9-工单对账.md,docs/contracts/API_CONTRACTS.c,2,W1
D9-工单对账.md,lib/algorithms/star_detection/src/sdet_detector.cpp,2,W1
D9-工单对账.md,lib/infrastructure/benchmark/backend_host/avx512_backend.cpp,2,W2
D9-工单对账.md,lib/infrastructure/benchmark/cpu/avx512/src/avx512_provider.cpp,2,W2
D9-工单对账.md,eng/tests/cpu/avx512/check_avx512_illegal_instr.py,2,W0
D9-工单对账.md,lib/infrastructure/acr/qualification/benchmarks/benchmark_common.hpp,2,W2
D9-工单对账.md,artifacts/evidence/compress-01/code/build.sh,2,W3
D9-工单对账.md,artifacts/evidence/compress-01/code/zstd_bench.c,2,W3
D9-工单对账.md,artifacts/evidence/compress-01/verify/final_numbers.py,2,W3
D9-工单对账.md,eng/tests/unit/p1001_real_nodes_test.cpp,1,W0
D9-工单对账.md,工程控制/RELEASE-05/OPEN_QUESTIONS.md,1,W3
D9-工单对账.md,docs/references/SCIENTIFIC_REFERENCES.md,1,W3
D9-工单对账.md,lib/algorithms/psf/src/dpsf_psf.cpp,1,W1
D9-工单对账.md,eng/tools/docs_machine_consistency.py,1,W0
D9-工单对账.md,docs/algorithms/PHASE2_COVERAGE.md,1,W1
D9-工单对账.md,docs/plugins/algorithms_phase2/11_upm.md,1,W1
D9-工单对账.md,lib/infrastructure/cli/command_tree.h,1,W2
D9-工单对账.md,docs/architecture/PRODUCTION_EXECUTION_INVENTORY.csv,1,W2
D9-工单对账.md,lib/infrastructure/hips_browser/,1,W2
D9-工单对账.md,docs/references/PHOTOMETRY_LITERATURE_REVIEW_ARCHIVE.md,1,W3
D9-工单对账.md,lib/include/astrocs/common_abi_v1.h,1,W2
D9-工单对账.md,lib/algorithms/platesolve/,1,W1
D9-工单对账.md,lib/algorithms/integration/v6_phase1/src/phase1_product.cpp,1,W1
D9-工单对账.md,lib/infrastructure/acr/,1,W2
D9-工单对账.md,eng/tests/validation/release02/c_delta_composition/,1,W0
D9-工单对账.md,eng/tools/check_glossary.py,1,W0
D9-工单对账.md,reports/RELEASE-02/c-delta-ruling.md,1,W3
D9-工单对账.md,artifacts/evidence/v19r7-quality/evidence/QA-V19R7-A2-07/EVIDENCE_INDEX.md,1,W3
D9-工单对账.md,artifacts/acceptance/l2_performance/alloc_reports/,1,W3
D9-工单对账.md,lib/infrastructure/aio/tests/hiss_correctness_test.cpp,1,W2
D9-工单对账.md,"lib/infrastructure/pipeline/orchestrator/cpp/include/{spill_manager.h,admission_controller.h,resource_monitor.h}",1,W2
D9-工单对账.md,lib/infrastructure/benchmark/backend_host/backend_table.inc,1,W2
D9-工单对账.md,artifacts/evidence/v6/qa-design/case_ledger.json,1,W3
D9-工单对账.md,eng/tools/check_agents_gov.py,1,W0
D9-工单对账.md,eng/tests/integration/v6_p1/v6_p1_integrate_test.cpp,1,W0
D9-工单对账.md,lib/algorithms/platesolve/cpp/,1,W1
D9-工单对账.md,eng/tools/gen_provider_manifests.py,1,W0
D9-工单对账.md,eng/tests/validation/release02/q2_snr_smoothness/synth_q2_v3.py,1,W0
D9-工单对账.md,eng/tests/validation/release02/q2_snr_smoothness/weight_consistency_q2.py,1,W0
D9-工单对账.md,eng/cmake/cfitsioConfig.c,1,W3
D9-工单对账.md,lib/infrastructure/aio/third_party/cfitsio/CMakeLists.txt,1,W2
D9-工单对账.md,eng/cmake/cfitsioConfig.cmake,1,W3
D9-工单对账.md,artifacts/acceptance/l2_performance/real16_bitwise_bitwise.json,1,W3
D9-工单对账.md,eng/tools/quality/contracts/check_full_integration.py,1,W0
D9-工单对账.md,artifacts/evidence/compress-01/code/run_bench.sh,1,W3
D9-工单对账.md,"artifacts/evidence/compress-01/code/run_bench{,2,3}.sh",1,W3
D9-工单对账.md,实验/基准小工具,1,W1
D9-工单对账.md,artifacts/evidence/governance-01/research/R-4_资源门与观测权威落点.md,1,W3
D9-工单对账.md,artifacts/evidence/review-package/02_待裁决清单.md,1,W3
D9-工单对账.md,artifacts/evidence/release-05/D-14_STALE_PATH_CLEANUP.md,1,W3
D9-工单对账.md,"artifacts/evidence/prerelease-v5/ISA-00{1,2,3}/MEASUREMENTS.csv",1,W3
论文1-回执.md,lib/infrastructure/gaia/,1,W2
论文3-回执.md,实验/additive-sky-seamless/results/REVIEW.md,1,W1
论文3-回执.md,实验/additive-sky-seamless/results/c2_multiplicative.json,1,W1
